id,decimallongitude,decimallatitude,date_year,depth,sst
0d16c7fa-f8d1-4ad7-bfd0-22df1466cf9d,-68.19625854,10.79148976,2009.0,,27.26
00c57a13-9281-4b5a-b6dc-5541e513bf1d,-68.19488525,10.78879174,2009.0,,27.26
4040ed8f-0f07-416d-8a2c-1a306cbc53a5,-66.81747437,11.85391119,2009.0,22.0,27.54
d8ed054d-3f19-4c68-8f3e-2283f3a9bfdf,-68.19763184,10.79014075,2010.0,14.0,27.26
0c1edffc-860b-4d66-83fe-289df7d3a106,-67.23306656,10.55506878,2010.0,28.0,27.05
38b0c56c-13d5-4b7b-9321-1e7c45b7406d,-67.24139214,10.55346559,2010.0,27.0,27.05
10806b82-7387-4766-80cb-beb30501ef53,-67.23761559,10.55658759,2010.0,27.0,27.05
f102d20c-df13-4374-a954-9bb995833311,-68.19213867,10.79014075,2010.0,17.0,27.26
0b23cf6e-c478-4032-9f08-5f8e8d66581f,-66.87532425,10.61480286,2009.0,16.0,26.83
1fbb3a02-bfcc-4515-9d9c-5f7fdddd4c67,-67.73869514,10.50148386,2010.0,20.0,27.17
e6a82cb8-3612-4713-a455-b07745c26e2b,-66.87498093,11.76502443,2010.0,10.0,27.54
5751ae03-3dbd-4e15-956b-377b02b54395,-67.51390457,10.52494423,2009.0,8.0,27.14
c61310ea-815e-4a7c-9583-370f89763e67,-66.88373566,11.78653465,2010.0,7.0,27.54
223b3b0f-2b0d-470b-8f6b-d754b1f6726a,-66.65267944,11.88414963,2010.0,5.0,27.53
9f6b7ffb-7746-4f08-be3b-3ce361bece6a,-66.73027039,11.88482156,2010.0,6.0,27.54
88f94d59-7c7f-40b1-beb0-8807f3cc35fc,-66.69799805,11.96409729,2010.0,27.0,27.55
97fc1964-ba6b-4997-af14-31e5652e8ca4,-65.75317383,10.58502165,2010.0,24.0,26.88
57881b70-1416-4897-9708-273cd0b32116,-66.62246704,11.75578125,2010.0,15.0,27.51
f7f67d01-8b21-4332-b45d-a59310c384da,-66.83648586,10.61969581,2010.0,4.0,26.83
73c809a1-8a31-4305-b7a4-7b75035c6292,-68.24616373,10.72793757,2010.0,12.0,27.26
f6dc9d3e-0966-47b7-b036-609e7bc9ac33,-65.80192566,10.65520955,2010.0,22.0,26.88
f105b6ba-3a0d-4de7-b6ec-73e6095d5922,-66.67602539,11.95872339,2010.0,27.0,27.55
4ed2fbef-7d77-4161-bd69-dbb66894e810,-68.18664551,10.85758369,2010.0,12.0,27.27
af834bab-f303-418b-a583-29ae8b0c167d,-65.82733154,10.81442196,2010.0,21.0,26.95
b8c7343f-46cd-486a-9fe2-9764a866c8a8,-67.344215,10.541332,2010.0,19.0,27.12
754cd13b-869a-4cae-8cac-c361632bd29d,-68.20694447,10.8447707,2010.0,21.0,27.27
e0430dbd-2c03-4dab-8d38-5b16b3d45f1b,-68.20896149,10.8385326,2010.0,21.0,27.27
c3f9b724-7eef-4938-bf2d-cbab99233628,-68.24442565,10.72947923,2010.0,12.0,27.26
47201d13-830f-4484-90e0-ee63ab4f4e02,-67.23861337,10.55242668,2010.0,10.0,27.05
7677287d-b1c3-4321-9412-98b83c073b01,-67.82375336,10.48241044,2010.0,27.0,
f417265c-8fe5-4da3-a6e0-014cc584d05d,-67.52197266,11.96678419,2010.0,10.0,27.63
54f7f49e-d368-4d4c-a9d4-6ebfdd907085,-67.5,10.52966985,2010.0,10.5,27.13
c23f3e18-b04e-4247-ba1c-feb179ff03f8,-67.94727445,10.48845541,2010.0,7.0,27.2
473ed66a-75b6-47f8-ab96-6348080fea64,-68.21548462,10.69434579,2010.0,8.0,27.26
2f79bad8-7461-4fa6-960f-da9f12260119,-67.13745117,10.67140447,2010.0,3.0,27.08
f0014fb8-996a-4706-87ee-6a7fdc18a684,-67.35077262,10.54327668,2010.0,16.0,27.12
e3865e5a-f4d4-4618-b86b-61c1580e990e,-67.31040001,10.54148357,2010.0,16.0,27.09
7c255538-bbf9-4f78-b897-daa40c63982e,-67.51046598,10.52608872,2010.0,5.0,27.14
db581755-e9af-42a4-b9e3-df65b3e0fabc,-67.24096298,10.55114517,2010.0,18.0,27.05
08344b41-1698-4af8-acf6-5aa34ea29eee,-67.23902106,10.55164089,2010.0,12.0,27.05
beadc474-c0de-4a20-af18-be9ca6ecc5be,-67.34161288,10.54443429,2010.0,16.0,27.12
884af880-d012-4186-9e06-778eac21b599,-67.51569629,10.52474381,2010.0,17.0,27.14
9352fba9-a143-4b2c-b2b7-5c2566787004,-66.15695357,10.60874983,2010.0,12.0,26.71
b2fd7297-efe7-46ac-a558-c6fff0ae017b,-67.23846316,10.55181493,2010.0,7.0,27.05
884b989a-5c25-414c-aa5a-3c0380c20b6f,-67.23897815,10.55158816,2010.0,13.0,27.05
ab2e978d-710d-41cb-97b6-b9f67a2f5951,-67.25503922,10.54807585,2010.0,10.0,27.09
4e924ee2-9d73-4636-93f9-cd4fd3c75072,-67.18406796,10.5559653,2010.0,2.0,27.05
080b4449-2531-4f51-ad07-f3c9dd592867,-67.23851681,10.55177801,2010.0,5.0,27.05
be8cdfea-d89d-4a2b-8473-2f2d793f8948,-67.23856509,10.55179911,2010.0,4.0,27.05
f74354ed-05b0-4502-8756-072aab8541cf,-67.31745958,10.54154685,2010.0,14.0,27.09
565d9dae-01d1-4e1f-9554-d04ed4ceb5f6,-67.23866701,10.55259016,2010.0,4.0,27.05
e86970d4-9ef8-4330-8d43-61585b1aa6f2,-67.23904252,10.55310171,2010.0,14.0,27.05
b84c2388-9fc2-4865-b6e8-5f276a019bbd,-67.2385329,10.55233702,2010.0,6.0,27.05
f55d6054-a6b7-475b-8e1c-72320b70f02d,-67.29061604,10.54582921,2010.0,24.0,27.09
60703cd5-c631-4669-bc36-3ada978cc7ff,-67.23879039,10.55236339,2010.0,10.0,27.05
82dad068-ff8c-4956-82e4-7be2666f5d25,-67.23913372,10.55327047,2010.0,22.0,27.05
4ef042db-fad4-4f03-bf46-6908168579d5,-67.23909616,10.55335484,2010.0,19.0,27.05
682bd1eb-0130-420c-9450-dd93059d021a,-67.23915517,10.55304897,2010.0,27.0,27.05
5a60ed36-d688-49d9-b46d-c55fbaa0bc34,-67.23852217,10.55230538,2010.0,3.0,27.05
cc118d46-4051-4708-ab6c-b4382654d5bf,-67.23851681,10.55170945,2010.0,2.0,27.05
4ae32ce5-0214-4b44-94e6-239a9a50c810,-68.19831848,10.77428946,2010.0,15.0,27.26
d6d22689-54b9-40a6-bc81-47c06b4957f2,-67.81907558,10.48456259,2010.0,18.0,
1c2be170-ffc3-452b-92ed-ea5af36dd812,-67.2394073,10.55437266,2010.0,24.0,27.05
0b0363f2-e4b8-4c65-8a65-64d8ec8d4f0f,-67.23968625,10.55177274,2010.0,14.0,27.05
72ee1e6d-a900-448e-b727-a75823074a9b,-67.23853827,10.55203115,2010.0,4.0,27.05
f42b34e4-d562-443f-bbfb-f21b73c843f3,-67.23851144,10.55235284,2010.0,2.0,27.05
445e3dfd-18f5-4dad-a7dc-15086d417488,-67.23851681,10.55234757,2010.0,3.0,27.05
c92a79f7-293e-4d5a-80ee-38d7f15c8a4b,-67.23928928,10.55295404,2010.0,26.0,27.05
99b13484-2159-4403-b57a-014ac59e2bc4,-67.2384578,10.55188876,2010.0,3.0,27.05
b4c6d81c-6379-4487-9026-98525fd10ad7,-67.23858654,10.55235812,2010.0,6.0,27.05
ce50f683-d0b9-413b-854d-21b2ddcfb10b,-67.23859727,10.55236866,2010.0,5.0,27.05
f245645a-a361-484d-bb27-dec63d528696,-67.82718658,10.48072247,2010.0,12.0,
3e63c810-a59c-4d8a-b9fa-0ab481ae4940,-67.23935902,10.55183602,2010.0,10.0,27.05
0d2646ee-ce7b-4804-af89-bd75b50f71e3,-67.24008322,10.55164617,2010.0,13.0,27.05
1c9ffaf2-589a-4806-a125-4ba8e7ce5ad1,-67.2406733,10.55466799,2010.0,49.0,27.05
ddb5536b-742a-4675-bc00-a2af3014baa1,-67.23907471,10.55207861,2010.0,9.0,27.05
c67a4d95-79eb-4a29-946a-83ec537d7d4f,-67.23926246,10.55318609,2010.0,16.0,27.05
10e81884-2aeb-4b8b-b1cf-ff764a1ce01f,-67.23839343,10.55168308,2010.0,3.0,27.05
a8265b20-5ffa-4cd0-b434-9e2a694da770,-67.23860264,10.55233702,2010.0,14.0,27.05
c7debda8-32dc-483e-a076-f3a127952cc9,-67.23928928,10.55154597,2010.0,14.0,27.05
d8a76ae4-832d-4fdc-af14-d53959d9210a,-67.23945022,10.55151432,2010.0,14.0,27.05
586688e1-f6ed-4e89-bcdf-e561b4a764ca,-66.74125671,10.62484176,2010.0,4.0,26.8
dec1d7b3-404f-4c45-910c-73d8dedaab48,-66.11572266,10.82251526,2010.0,24.0,26.84
231a72d8-b412-4b76-b558-8a60e6a7f3ef,-66.09375,10.83330598,2010.0,22.0,26.84
2a0ac87f-84ea-4bac-9348-7e3c56aa35b0,-66.03881836,10.83330598,2010.0,22.0,26.86
fa5dc2e9-6aa9-4c2b-aafc-a3e624ea10cc,-67.23862141,10.55231593,2010.0,4.0,27.05
0c5d4ec8-c38b-4f7a-aa1b-dfd202b8dccd,-67.23898888,10.55238185,2010.0,15.0,27.05
783419df-0fae-41cc-95e8-55656db212a5,-67.23903179,10.5528433,2010.0,16.0,27.05
9eeb9992-6acf-4255-a738-3bee49b279b5,-67.2386536,10.55180702,2010.0,4.0,27.05
f06be20d-9fbb-4d06-a963-17c21c52815c,-66.74040914,10.62504212,2010.0,5.0,26.8
5804a490-b7b0-4ca9-aa3c-e5e5954525be,-67.3439464,10.540173,2010.0,9.0,27.12
e5ee383c-044e-46b1-b3ab-45bba7a1dbdb,-67.21830368,10.55300151,2010.0,18.0,27.05
d77b6e94-ad55-447f-81fa-1ff888ea69c2,-67.23843634,10.55188348,2010.0,9.0,27.05
ab2b6391-7a1c-44d9-8f70-f6a11c69de8f,-67.23908544,10.55415117,2010.0,24.0,27.05
577192a4-bc5d-45e1-bcf5-0800bbe1ebbb,-67.28233337,10.54739026,2010.0,12.0,27.09
8cb1c0f8-31f5-48ec-8caf-a2258f9eecf6,-66.737901,10.625452,2010.0,2.0,26.8
6887fb33-af5e-475c-a595-b81908cbce3d,-66.7466104,10.61808505,2010.0,2.0,26.8
f97f67d8-5bc3-4aa2-bc1a-94eeaa12d0c8,-67.55561829,10.5269695,2010.0,14.0,27.14
38089752-9902-4292-952b-4d799fb18639,-67.28284836,10.5472215,2010.0,12.5,27.09
34a6a5bb-ddb6-43d8-809e-8e6dcd5bae9a,-66.692168,10.62362,2010.0,5.0,26.8
40fe61a0-7552-453b-8f8b-b9c3adcde54b,-66.74756527,10.62116157,2010.0,1.0,26.8
1b282ab4-2809-49cc-99be-2ad3be5cb342,-67.23859459,10.55227638,2010.0,2.0,27.05
5b47a108-04b3-4488-bcad-f4d3459d60d8,-67.25516796,10.54928881,2010.0,10.0,27.09
2ade7645-2555-417d-95b4-695e44e3f92b,-67.23859727,10.55214453,2010.0,2.0,27.05
a5c727b1-173d-4340-be1c-3b870d67ae50,-66.74829483,10.62104558,2010.0,4.0,26.8
04d230c5-a15d-4a98-8151-f7278ad2da44,-67.23932952,10.55217881,2010.0,18.0,27.05
089d9bef-550a-46e1-87cb-b92d724594e3,-67.25276202,10.55076282,2010.0,24.0,27.09
845b2271-9c98-43eb-81c6-f7c63fa849b6,-66.85180664,10.65520955,2010.0,10.0,26.83
0df4a2d6-f072-4c8b-81dc-1a04dd213f7a,-67.49450684,10.5526218,2010.0,14.0,27.13
8dfd32e0-6e95-4239-ab41-44228acac07c,-67.30155945,10.54519636,2010.0,16.0,27.09
bc30b243-c330-4efc-a98e-5115660ce18c,-67.30499268,10.5526218,2010.0,10.0,27.09
c6bf1cc0-f29d-435f-9f56-d40290af40d3,-67.30499268,10.5458714,2010.0,14.0,27.09
d2c65243-9a1f-4628-af81-033106652893,-66.4377594,10.63091556,2010.0,8.0,26.71
90e6592b-8c07-45a7-b063-f8f8a05759ea,-66.449452,10.629913,2010.0,8.0,26.71
056eaadd-da32-4b6e-ab9c-47c178f0ec2b,-66.47615254,10.62965284,2010.0,5.0,26.71
50072aaa-fcc3-4b20-91dd-c882ef78ffc0,-67.18053818,10.55771614,2010.0,7.0,27.05
0a1bbf49-e132-4adb-963c-4eb4de1b51f3,-66.745019,10.621611,2010.0,1.0,26.8
d42b24a9-9614-4e74-8dd0-df7a2912cc29,-67.18439788,10.55632391,2010.0,6.0,27.05
e76fe97f-d6f6-4a81-8afb-645d54992680,-67.74410248,10.49658902,2010.0,15.0,
2555c836-c562-4a79-8610-0873819c1b2d,-66.12353325,10.59801437,2010.0,2.0,26.71
aeb4a1bf-ae9a-43e9-b40a-adfbc08f7337,-67.24309802,10.55081819,2010.0,17.0,27.05
53c69a77-556f-4247-a350-6b5dff6d61b3,-67.40167558,10.53448505,2010.0,18.0,27.12
a442b7b5-6e5f-47ba-8640-81609fce8aa0,-67.23951459,10.55223682,2010.0,19.0,27.05
3ef92625-d86a-4bf3-816e-9c0d344f47b2,-67.23888695,10.55286439,2010.0,12.0,27.05
89c77ab1-40cc-4198-8f63-0059223c6bd7,-67.2403273,10.55435684,2010.0,45.0,27.05
b0d7b7bb-d6a6-4b21-bd08-b8b903558b23,-67.25076914,10.55118208,2010.0,22.0,27.09
f125f9b2-e087-420e-9d70-9f0b1fc9e04f,-66.74797028,10.61733766,2010.0,2.5,26.8
882e36d0-db9d-4296-8e8e-18a9bbe41ec0,-66.48170471,10.6302407,2010.0,3.0,26.71
39f0c822-0e22-45fa-b393-acd764c6806e,-67.94958115,10.48663033,2010.0,10.0,27.2
9858f588-1372-4240-8518-ad47f973ac81,-66.77490234,11.93185233,2010.0,22.0,27.56
9706646a-2529-44bf-b5f4-5851cd142937,-66.70280457,11.96141035,2010.0,25.0,27.55
2f4f72b5-b48e-479a-a403-35fd6e4fd037,-66.89077377,11.79308821,2010.0,,27.54
1e3487c5-5a47-43b0-8edc-aa3a3e1c4296,-67.25212097,10.55110298,2010.0,19.0,27.09
f52ac874-7745-421d-ae73-5a477fae4a2e,-67.27621794,10.54785435,2010.0,12.0,27.09
49a98838-41b7-4fb9-aa34-7761de310c65,-67.25120366,10.55080237,2010.0,8.0,27.09
ea7ab9aa-d772-464c-aead-a2bdf64f0bdd,-66.84631348,10.64441246,2010.0,8.0,26.83
08a5b71f-e645-4c60-add5-ee9f84e18a3b,-68.15917969,10.69299635,2010.0,10.0,27.25
40b8b705-0422-40bc-a084-ed303c72d605,-68.11523438,10.69299635,2010.0,15.0,27.25
471f5770-c8a3-42b5-a226-0a91f6641620,-67.24731445,10.5526218,2010.0,6.0,27.05
450fefbe-0bb6-4be3-b4f2-598a5c36f4d1,-67.31323242,10.54182109,2010.0,12.0,27.09
84c3bc00-0d7f-4e9e-a998-afe19e42a379,-67.26928711,10.5526218,2010.0,15.0,27.09
c4239507-5ccb-4208-95ca-a624e7570982,-66.0976553,10.59233012,2010.0,7.0,26.71
304e80bf-2766-4b66-934b-c198eb352745,-67.29312122,10.54503814,2010.0,25.0,27.09
d6460885-9d2f-40c2-9017-7ad4daef5424,-67.27057457,10.54696835,2010.0,15.0,27.09
e2852ca5-186c-4969-a7f1-dea2a6111956,-67.28713989,10.54713712,2010.0,12.0,27.09
c43dc743-d8ff-4591-a6c6-9a707ffbee3f,-67.28791237,10.54739026,2010.0,35.0,27.09
2a063d68-1e9b-489b-ac65-b637b290b0c7,-67.26718426,10.54776997,2010.0,14.0,27.09
72f622f7-7086-433c-9f91-95d99883a872,-67.23891914,10.55261125,2010.0,7.0,27.05
326f3d51-ddbe-44c3-ad00-b7d5e5bea076,-67.23903179,10.55262708,2010.0,10.0,27.05
fafd3f50-f461-4222-a925-a4a7470e2539,-67.25162745,10.55441485,2010.0,16.0,27.09
9de97485-f60b-46ff-8591-eedc03180ac6,-67.549892,10.521515,2010.0,30.0,27.14
9b08944b-ff8d-4bf4-8840-59da4e140c4d,-67.474372,10.532476,2010.0,22.0,27.13
40a207ad-6084-483d-a1a2-d30f1228dcbc,-64.66926098,10.28282911,2010.0,6.0,26.27
ec36f02c-c852-4d68-b041-07192e37467e,-67.74172068,10.49502772,2010.0,15.0,
1458f9bc-86cc-4fff-8e71-8915c35b8f8d,-67.81916142,10.484014,2010.0,7.0,
a6bac96c-2428-4f36-8007-089345fe4417,-67.82486916,10.48342322,2010.0,10.0,
f14f0044-9f00-44bb-8d8d-7c8b6f866131,-67.74389863,10.49749099,2010.0,13.0,
73e9ae2a-f49e-44d1-99e1-8874bb066f29,-67.74416149,10.49673144,2010.0,10.0,
d13acd06-f718-450d-afa4-a2fbd6c6df2b,-67.74386644,10.49736967,2010.0,9.0,
700a33e2-ba61-4fd7-a328-a91ae2407a02,-67.74399519,10.49707429,2010.0,8.0,
31dd3484-062f-46c0-8138-9eab229b510c,-67.74451017,10.49663122,2010.0,7.0,
bdc5adb3-62a8-4f50-9308-39e70ffdc90f,-64.75980163,10.29394493,2010.0,15.0,26.38
02c7c0a0-2e4b-43cc-8eb9-7daab6b5ceec,-67.55675554,10.52304553,2010.0,35.0,27.14
062626c9-d177-4b7a-80a6-e060e7bd3a65,-67.47161686,10.53470655,2010.0,25.0,27.13
baae5e7f-96a9-4e07-a4a1-5fb58cedc97d,-67.23920882,10.55241613,2010.0,10.0,27.05
cb862d89-90c5-4444-95de-8a93c8e6bb02,-67.55827904,10.52502862,2010.0,24.0,27.14
bc7da7c2-0b80-415a-8553-d5eda66f8143,-67.23926783,10.55273255,2010.0,29.0,27.05
5ba5532d-1184-4f2e-b003-b31dbf2e5465,-65.79711914,10.66060795,2010.0,25.0,26.88
6ffb8df9-478f-4941-96a3-a5d20ee57797,-66.06388092,10.58350298,2010.0,5.0,26.79
666e6539-8ef3-4326-9a27-518511d0a7dd,-64.75818157,10.29397659,2010.0,12.0,26.38
65e45216-b05e-4218-a43b-09507af3e8ac,-64.62733269,10.26543149,2010.0,5.0,26.21
d783cb26-6271-4e17-bc73-a875496001c7,-64.75041389,10.26840858,2010.0,18.0,26.38
39ffcbe5-265e-4c53-98f0-bcd3014da0e8,-64.75582123,10.29929685,2010.0,18.0,26.38
e21c731b-facd-4242-8cd5-5dc5bb7025fa,-64.75607872,10.29980353,2010.0,16.0,26.38
ea3f2ef5-2087-4e54-8833-7ca37caee275,-64.75582123,10.29946574,2010.0,18.0,26.38
bbb5022a-6c46-4e8c-9aed-9e29c0f82e53,-64.75908279,10.29431439,2010.0,15.0,26.38
de46ca52-dae5-4836-9efd-4ee4a6ea6aac,-64.75667953,10.26011067,2010.0,15.0,26.38
7092e9d0-bf93-4ce0-88ac-fead0666325b,-64.75022614,10.26764848,2010.0,12.0,26.38
72d1903b-45ad-4550-abe0-3d88534da592,-64.75590706,10.29969797,2010.0,14.0,26.38
0ba8fa1b-28e4-4cc1-8393-71f6bb5ecf41,-67.67080307,12.03243716,2010.0,10.0,27.68
ef0f3b4d-1d4e-4877-9e62-a1942e349206,-63.76464844,11.00590446,2010.0,3.0,26.41
0b1b3e26-9796-4462-9b80-02b65b42c351,-67.239539,10.554174,2010.0,12.0,27.05
cb71d25f-55a6-4d2d-9c9e-8a89f41a6132,-66.52665854,10.62939713,2010.0,9.0,26.74
c4e41f94-cc88-44a0-9f40-770492434d40,-66.04980469,10.5094167,2010.0,5.0,26.79
d7d75052-e84a-4baa-bc3c-9fe355533c60,-65.38410187,10.91675234,2010.0,18.0,26.97
791898b4-a2b0-4adb-b0bc-63a29bc42303,-65.38770676,10.91742656,2010.0,16.0,26.97
669b4530-adeb-441e-a2bd-713cf3c65f4f,-65.31406403,10.89247945,2010.0,15.0,26.92
f2d80a40-9460-40b8-b15c-0582aeff3a76,-65.31775475,10.89391228,2010.0,12.0,26.92
6b9e0377-3fd1-4b7a-a2f6-77a99761d40e,-66.06352687,10.57838797,2010.0,6.0,26.79
2fc68ab2-2f3d-45db-b929-87ed9c50673f,-66.71035767,11.76384804,2010.0,15.0,27.51
39dd4703-05e0-4f0e-bbca-26768cf0c613,-69.79818106,11.94182432,2010.0,2.0,26.94
bbe620c5-7037-4d9b-8173-e0c49d05bfa9,-64.75627184,10.29483164,2010.0,17.0,26.38
c5069ebb-1fda-40c0-832c-c9d79287a22a,-64.75649714,10.29504276,2010.0,12.0,26.38
da02b23d-b9fd-4e25-ac08-8d5ad7c51eef,-66.71928406,11.7715785,2010.0,17.0,27.51
3cd6ee68-2e02-4272-be11-b33388b775d8,-66.70417786,11.76418416,2010.0,9.0,27.51
fba8bfd2-cd9b-47b4-8896-68f58f344067,-66.6919899,11.95351733,2010.0,9.5,27.55
c455194c-c1a8-4e54-a153-ce3950b03678,-66.69190407,11.95376924,2010.0,7.0,27.55
cb390393-ab94-4500-b575-ca8b167b6b85,-66.69181824,11.95334939,2010.0,7.0,27.55
384b7f1a-4a3a-476e-b844-5a59ba9acac5,-66.69456482,11.95872339,2010.0,17.0,27.55
f147969e-a2a0-4a5f-b095-77fc6e024435,-66.89609528,11.79207998,2010.0,7.0,27.54
b8b7c22e-ff69-461f-ad4e-97c733b18a65,-67.13195801,10.57692201,2010.0,6.0,27.01
08302669-5718-4d8f-a36f-d377cb070096,-64.75887895,10.29420883,2010.0,14.5,26.38
a9a1a0b3-97df-40cd-a425-7caa1b748853,-64.75055605,10.26774349,2010.0,12.0,26.38
3eb91d4d-f397-451a-ac35-13771102503d,-64.75620747,10.29483164,2010.0,11.0,26.38
77a63340-0804-4a22-95d0-3fb20a4e5bb2,-66.6852951,11.94999059,2010.0,18.0,27.55
0069f56a-c9cb-4682-bb35-c7a1bdf15f40,-66.68357849,11.94864706,2010.0,18.0,27.55
fe8e9f49-4aec-414b-9914-354e5a47118a,-64.75650787,10.30749872,2011.0,7.0,26.38
d6ebb710-1fd0-4955-93a3-3cc623ef280d,-64.75243628,10.30632704,2011.0,5.0,26.38
4d289180-03d9-4c3a-b46c-97a3eb04dcd6,-64.75064993,10.26770654,2011.0,14.0,26.38
bf8cfd5f-1e3a-47c9-b1ef-d88f6d18912b,-64.75586414,10.29600337,2011.0,12.2,26.38
1f2a9294-9910-4e3a-b6bd-4decc2c6f9ab,-64.56390381,10.34194006,2010.0,12.0,26.16
e3e993ad-4c55-4e27-8f6c-5e4ed20b197e,-67.23862678,10.55271409,2011.0,12.0,27.05
7d74a7e6-806b-4d42-a330-3c2dc005aeb5,-67.23911762,10.55325464,2011.0,17.0,27.05
f0d2d3fb-5a61-4647-afd8-06aded355ef1,-64.75101739,10.26806812,2011.0,25.0,26.38
ab095aee-e446-45a7-ae44-10ec81f009c5,-64.75089669,10.26781739,2011.0,15.0,26.38
c510463a-0d83-4543-9c36-5a83d7749b7d,-64.75400805,10.29795623,2011.0,5.0,26.38
498a4818-315d-4198-ade8-bd8fe71451cc,-64.75394368,10.2974601,2011.0,10.0,26.38
2a67ed19-26ef-4c5a-acdb-36c2a6ad71e5,-67.99138069,10.49405718,2011.0,9.0,27.2
937fb648-588c-4a70-b940-dcf44682c2d9,-66.89536572,11.79266811,2011.0,8.0,27.54
68780677-43b9-4418-ab80-9b6aabb20a93,-66.89523697,11.79283615,2011.0,12.0,27.54
b486f3d5-acea-4071-bf09-146de4dec430,-66.70040131,11.96073862,2010.0,28.0,27.55
49175fe0-26e2-4e29-bc02-add724c582c6,-67.23898888,10.55266399,2011.0,15.0,27.05
fedc55a5-0b0e-4238-a72c-cc20dfafe31e,-67.8546524,10.44915575,2011.0,4.0,27.19
75de34e9-7fd7-452e-8205-5234b03828d3,-67.23941803,10.55245304,2011.0,23.0,27.05
6ecd36fb-1e5b-4133-9aa6-d4fd802b1458,-68.2738924,10.81117615,2011.0,2.0,27.26
81697b8c-2568-4ff7-a852-290ba39c1022,-64.76101398,10.25031337,2011.0,27.0,26.38
60f500fb-5932-4001-95a2-2314938c18a8,-64.75944757,10.29034526,2011.0,11.0,26.38
708e7e96-0ac8-4a7f-b02a-a142183d8757,-64.76131439,10.29059861,2011.0,16.0,26.38
9dc9fed1-2af1-4294-a556-4996eabb42ac,-66.03057861,10.80093264,2011.0,27.0,26.86
0f67acf1-02e4-4f71-9a4e-616ff4e5a026,-63.83056641,10.91961776,2011.0,3.0,26.24
607f4b60-73f0-4a0b-a25c-44f0432a2623,-64.75103617,10.26803909,2011.0,23.0,26.38
be64d2de-df5f-47c6-987e-524abe638ae4,-64.75880384,10.29431439,2011.0,12.0,26.38
2dccc9e5-83e2-465c-93f8-048e6a25a725,-64.76107836,10.29114753,2011.0,14.0,26.38
df31785a-6745-48fd-8439-a92eb45a8fb6,-64.75394368,10.29725954,2011.0,10.0,26.38
6bcb2e71-2099-404e-babf-e3c15045f5a8,-64.75154042,10.30603676,2011.0,10.0,26.38
eec12082-8c55-4290-85ac-0a3c5acb661b,-64.60523129,10.2967634,2011.0,15.0,26.21
1f887782-5bb2-4853-a74c-2ceeb2c066d7,-66.15966797,10.63901378,2011.0,5.0,26.71
e26164b6-07fd-4627-8f1c-e0bf42e459fd,-64.7546947,10.29687952,2011.0,10.0,26.38
a94f3625-c304-4c0a-8afa-e4582c596d5a,-64.7565937,10.29533833,2011.0,10.0,26.38
6a6cc8c3-78c7-432b-9be0-ec5a3bf1844d,-64.75612164,10.29482636,2011.0,12.0,26.38
5e8f450c-5087-4faa-9214-fa639ad6cca7,-64.76180255,10.25111575,2011.0,16.0,26.38
ff121ee5-ec40-4035-9fa0-fbb94e69bc2a,-64.75635231,10.2993549,2011.0,15.0,26.38
ed8843bf-2bd2-4f28-b603-1cb5eda2353a,-64.76015568,10.29405049,2011.0,15.0,26.38
88b1944c-4711-4568-a23f-03c19c0ad247,-64.76016641,10.29399243,2011.0,15.0,26.38
5bc5196d-78d3-475c-9770-69ae6d6ef2d8,-64.75978017,10.29417188,2011.0,16.0,26.38
bc5a6ed1-a606-434f-87e0-473e2c45ab64,-64.75890577,10.29428272,2011.0,15.0,26.38
c7e70aba-b2e9-4ec0-b3af-42df1fc5cbec,-67.23907471,10.55383475,2011.0,15.0,27.05
193f072f-58d0-41a7-8e3a-b43cf8671e26,-63.76796365,11.21524858,2011.0,12.0,26.52
8b286c39-6e67-44a3-9083-4eb607f1a33d,-64.75049436,10.26855638,2011.0,18.0,26.38
97ce028d-58b1-4871-92c9-b97622123b35,-64.75093156,10.26793088,2011.0,19.0,26.38
d5193748-f466-41e6-98a6-19c4487e1f52,-64.75813329,10.29398187,2011.0,10.0,26.38
4dfcfa5b-3ad9-4063-a8b1-5a4a1f783aeb,-64.75813866,10.29393965,2011.0,10.0,26.38
940ac879-7638-42b5-a479-10f7ddcb8d9d,-64.75817621,10.29419827,2011.0,12.0,26.38
a8098dac-6de0-408c-8065-f63417b05dfc,-64.757967,10.29429328,2011.0,18.0,26.38
1e1ff516-f710-40ec-8651-9ae206a2b07a,-64.49163437,10.36220411,2011.0,18.0,26.12
892c677b-9aab-4155-a1be-9a76289622c8,-64.56171513,10.30516591,2011.0,17.0,26.19
f679946e-b6ef-4245-a090-fee6198829f0,-64.56175804,10.30520813,2011.0,17.0,26.19
340cc110-eaa0-441c-97a8-c76c4d1e6d36,-67.74333,10.4982769,2011.0,19.0,
a8de33a1-13af-4182-a160-ab015432eb94,-67.80899048,10.48080687,2011.0,7.0,
6860fa07-b570-4a07-b064-dbed907941a5,-64.40415144,10.97272835,2011.0,3.0,26.31
f0d40c30-baf5-4647-a831-6f220478800a,-64.6059823,10.2945044,2011.0,18.0,26.21
e6bd6d0c-eea4-4113-858d-bff4f9562944,-65.42199612,10.92232513,2011.0,3.0,26.98
c05420a1-375f-4652-ac61-539475d0afb0,-67.23879039,10.55298041,2011.0,8.0,27.05
707c52ba-1d72-4c36-89ec-b5fc3f276818,-64.49923038,10.36236241,2011.0,10.0,26.12
